date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:11	26895/26895	---MCZ	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/css-full/content-new.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/css-full/content-new.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:12	2530/2530	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/css-full/navigation-left.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/css-full/navigation-left.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:12	1727/1727	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/css-full/list-event.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/css-full/list-event.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:12	93441/93441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202014%2008:07:01%20GMT	http://img.zing.vn/upload/ks3d/source/nap-the/doi-nguyen-bao/3.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/nap-the/doi-nguyen-bao/3.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/cach-doi-nguyen-bao.html)
12:07:12	525/525	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/css-full/list-search.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/css-full/list-search.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:12	71954/71954	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202014%2008:07:01%20GMT	http://img.zing.vn/upload/ks3d/source/nap-the/doi-nguyen-bao/5.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/nap-the/doi-nguyen-bao/5.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/cach-doi-nguyen-bao.html)
12:07:12	3045/3045	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/css-full/list-gallery.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/css-full/list-gallery.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:12	2718/2718	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/css-full/paging.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/css-full/paging.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:13	735/735	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/fancybox/helpers/jquery.fancybox-thumbs.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/fancybox/helpers/jquery.fancybox-thumbs.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:13	5268/5268	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/fancybox/jquery.fancybox.css	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/fancybox/jquery.fancybox.css	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:13	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:13%20GMT	http://ttl3d.zing.vn/app_dev.php/index.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/index.2f4.delayed	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:14	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:14%20GMT	http://ttl3d.zing.vn/app_dev.php/tin-tuc/danh-sach.1.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/tin-tuc/danh-sach.1.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:15%20GMT	http://ttl3d.zing.vn/app_dev.php/su-kien/danh-sach.1.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/danh-sach.1.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:17	25790/25790	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/index.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/index-2.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:18	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:17%20GMT	http://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl-3d.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl-3d.2fa.delayed	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:18	26068/26068	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/tin-tuc/danh-sach.1.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/tin-tuc/danh-sach.1.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:19	565/565	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:18%20GMT,%20Wed,%2010%20Jan%202024%2005:07:18%20GMT	https://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl-3d.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl-3d.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:19	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:19%20GMT	http://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:19	32983/32983	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/su-kien/danh-sach.1.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/su-kien/danh-sach.1.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:20%20GMT	http://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/giao-dien-tro-choi.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/giao-dien-tro-choi.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:21	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2005:07:21%20GMT	http://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/cap-1-cap-20.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/cap-1-cap-20.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:26	35927/35927	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/tai-game-ttl.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:26	698946/698946	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Fri,%2003%20Oct%202014%2005:12:35%20GMT	http://img.zing.vn/upload/ks3d/source/cam-nang/co-ban/1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/cam-nang/co-ban/1.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/giao-dien-tro-choi.html)
12:07:26	35951/35951	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/giao-dien-tro-choi.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/giao-dien-tro-choi.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:26	42554/42554	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/cap-1-cap-20.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/app_dev.php/bai-viet/huong-dan/cap-1-cap-20.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:26	20363/20363	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/tin-tuc/tin-tuc/hay-de-chung-toi-nghe-ban.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/tin-tuc/tin-tuc/hay-de-chung-toi-nghe-ban.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:26	19228/19228	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/tin-tuc/tin-tuc/quan-trong-thoi-gian-lay-du-lieu-nhan-vat.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/tin-tuc/tin-tuc/quan-trong-thoi-gian-lay-du-lieu-nhan-vat.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:29	93064/93064	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/jquery/jquery.min.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/jquery/jquery.min.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:29	5486/5486	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/widget-login/widget-login-ks.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/widget-login/widget-login-ks.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:30	10220/10220	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/plugin/swfobject-2.2.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/plugin/swfobject-2.2.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:30	52359/52359	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/velocity/jquery.velocity.min.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/velocity/jquery.velocity.min.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:30	3367/3367	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/trackvmas/track-vmas.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/trackvmas/track-vmas.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:30	13538/13538	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/trackvmas/track-mas-client-test.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/trackvmas/track-mas-client-test.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:30	996/996	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/trackgoogle/ga-ks3d-uni.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/trackgoogle/ga-ks3d-uni.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:30	21201/21201	---MC-	200	added ('OK')	text/html		https://ttl3d.zing.vn/tin-tuc/tin-tuc/huong-dan-chuyen-doi-tai-khoan-tlbb-cu-qua-zingid.html	D:/Game/Copier/TLBBVNG/ttl3d.zing.vn/tin-tuc/tin-tuc/huong-dan-chuyen-doi-tai-khoan-tlbb-cu-qua-zingid.html	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:31	6929/6929	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/trackgoogle/tracking-event-analytics.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/trackgoogle/tracking-event-analytics.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:31	29532/29532	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/plugin/socialPlugin-vr3.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/plugin/socialPlugin-vr3.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:31	17134/17134	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/banner-center/js/ads-banner-2.0-gauniversal.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/banner-center/js/ads-banner-2.0-gauniversal.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:31	1505/1505	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/general/call-function/call-function-ks3d.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/general/call-function/call-function-ks3d.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:32	23129/23129	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/fancybox/jquery.fancybox.pack.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/fancybox/jquery.fancybox.pack.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:32	3836/3836	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/fancybox/helpers/jquery.fancybox-thumbs.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/fancybox/helpers/jquery.fancybox-thumbs.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:32	5305/5305	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:08:47%20GMT	http://img.zing.vn/products/vendor/fancybox/helpers/jquery.fancybox-media.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/vendor/fancybox/helpers/jquery.fancybox-media.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:32	8880/8880	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/jquery.twbsPagination.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/jquery.twbsPagination.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:33	2415/2415	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/activeMenu.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/activeMenu.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:33	5488/5488	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/helper.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/helper.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:33	757/757	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/navigation-left.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/navigation-left.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:33	17461/17461	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/jquery.jcarousel.min.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/jquery.jcarousel.min.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:33	1458/1458	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/smoothscroll.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/smoothscroll.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:34	3126/3126	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/jTopslide.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/jTopslide.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:34	3903/3903	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/vportal/vportal.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/vportal/vportal.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:35	16929/16929	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/skin-2014/js-full/common.js	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/skin-2014/js-full/common.js	(from https://ttl3d.zing.vn/app_dev.php/tag/tan-thien-long.1.html)
12:07:42	46185/46185	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202014%2002:28:54%20GMT	http://img.zing.vn/upload/ks3d/source/cam-nang/bang-hoi/5.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/cam-nang/bang-hoi/5.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/bang-hoi.html)
12:07:46	71018/71018	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202014%2002:28:54%20GMT	http://img.zing.vn/upload/ks3d/source/cam-nang/bang-hoi/6.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/cam-nang/bang-hoi/6.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/bang-hoi.html)
12:07:49	90967/90967	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202014%2008:33:16%20GMT	http://img.zing.vn/upload/ks3d/source/cam-nang/tran-thu/gioi-thieu-tran-thu/1.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/cam-nang/tran-thu/gioi-thieu-tran-thu/1.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/gioi-thieu-tran-thu.html)
12:07:51	96270/96270	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Sep%202014%2008:33:16%20GMT	http://img.zing.vn/upload/ks3d/source/cam-nang/tran-thu/gioi-thieu-tran-thu/3.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/cam-nang/tran-thu/gioi-thieu-tran-thu/3.jpg	(from https://ttl3d.zing.vn/bai-viet/huong-dan/gioi-thieu-tran-thu.html)
12:08:00	86572/86572	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/page-footer.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/page-footer.jpg	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:13	76338/76338	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/content-bottom.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/content-bottom.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:16	19597/19597	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/content-center.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/content-center.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:16	1540/1540	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h5.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h5.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:17	1089/1089	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h5_sup.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h5_sup.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:17	1040/1040	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h5_sup_sup.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h5_sup_sup.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:18	929/929	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_dash.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_dash.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:18	44/44	---M--	200	added ('OK')	image/gif	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/anchorlink.gif	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/anchorlink.gif	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:18	2750/2750	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h4.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/icon_h4.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:19	1079/1079	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/function.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/function.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:19	162/162	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jan%202024%2005:08:19%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/Note.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/Note.jpg	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:20	1095/1095	---M--	200	added ('OK')	image/gif	date:Mon,%2007%20Aug%202023%2022:07:08%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/function-icon.gif	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/article/function-icon.gif	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:22	251716/251716	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Dec%202023%2009:14:25%20GMT	http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/sprites-s02a4a8cd61.png	D:/Game/Copier/TLBBVNG/img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/images/sprites-s02a4a8cd61.png	(from http://img.zing.vn/products/ks3d/subweb/2018-thien-long-ngu-tuyet/css-full/style-v2.css)
12:08:25	15646/15646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Nov%202023%2002:51:05%20GMT	http://img.zing.vn/upload/ks3d/source/News/2023/t9/z4862666187103_f8e5d2b04ea50cf8a29b1e638649b5df.jpg	D:/Game/Copier/TLBBVNG/img.zing.vn/upload/ks3d/source/News/2023/t9/z4862666187103_f8e5d2b04ea50cf8a29b1e638649b5df.jpg	(from https://ttl3d.zing.vn/su-kien/tuyet-dinh-song-hung/the-le-3336.html)
